lat,lon
40.7067408,-73.8066414
40.739066,-73.97781
,
40.9505,-73.735675
42.554059,-75.521688
42.554059,-75.521688
42.351189,-76.836438
40.756323,-73.985516
42.445044,-75.078084
40.82839,-73.881301
43.195168,-77.705899
43.195168,-77.705899
40.756164,-73.986292
43.2412593,-78.1796735
40.719462,-73.999587
41.031098,-73.767787
42.261559,-77.785289
42.261559,-77.785289
42.261559,-77.785289
42.261559,-77.785289
40.771277,-73.953456
40.802917,-73.944809
,
42.996613,-73.853778
40.774036,-73.981254
40.739129,-73.983846
40.739129,-73.983846
40.909919,-73.155794
40.75758,-73.98467
40.734385,-73.821437
40.734385,-73.821437
40.736965,-73.638474
40.736965,-73.638474
42.961366,-77.096
42.961366,-77.096
42.961366,-77.096
40.665792,-73.807719
40.665792,-73.807719
40.771729,-73.950189
43.087347,-77.94649
40.769934,-73.967068
42.922551,-76.613687
41.261416,-74.35684
42.097223,-76.075025
41.034791,-73.763867
41.034791,-73.763867
43.087347,-77.94649
41.03134,-73.774025
40.706671,-74.010981
40.769677,-73.980742
40.769677,-73.980742
40.735175,-74.001308
43.087347,-77.94649
42.721092,-73.807973
41.093686,-73.834818
40.70959,-74.007361
42.922551,-76.613687
42.922551,-76.613687
42.922551,-76.613687
40.743037,-73.987232
40.765059,-73.971048
40.608392,-74.123064
42.012966,-76.531734
40.702532,-73.640338
40.739906,-74.007012
40.709416,-74.00928
42.997942,-78.186268
40.693842,-73.987052
42.097223,-76.075025
43.292471,-73.645776
40.711443,-74.00791
40.711443,-74.00791
40.724924,-74.00852
41.682787,-73.894353
41.682787,-73.894353
42.48547,-76.465251
40.735746,-73.991344
42.628502,-73.740656
42.628502,-73.740656
42.628502,-73.740656
40.756425,-73.97996
40.756425,-73.97996
40.754576,-73.981413
40.776709,-73.977101
40.754576,-73.981413
40.751454,-73.983838
40.752122,-73.983543
40.754576,-73.981413
40.755117,-73.980775
40.769957,-73.982652
40.770914,-73.981025
40.770914,-73.981025
40.630952,-74.076959
43.087347,-77.94649
43.087347,-77.94649
43.087347,-77.94649
43.087347,-77.94649
43.087347,-77.94649
43.087347,-77.94649
43.087347,-77.94649
43.087347,-77.94649
43.087347,-77.94649
43.087347,-77.94649
43.087347,-77.94649
43.087347,-77.94649
40.761179,-73.977636
40.783621,-73.827702
40.783621,-73.827702
40.783621,-73.827702
40.783621,-73.827702
40.783621,-73.827702
40.783621,-73.827702
40.739491,-73.991092
40.710108,-74.01265
42.096928,-79.243166
40.740194,-73.997622
40.764448,-73.979594
40.750879,-73.974717
40.757438,-73.970708
40.647056,-74.021097
40.647056,-74.021097
40.647056,-74.021097
40.647056,-74.021097
40.7395496,-73.9912522
40.7395496,-73.9912522
40.642777,-74.023202
40.675829,-73.938808
40.60285,-74.16746
40.60285,-74.16746
42.088781,-76.802917
43.185145,-77.686438
40.716379,-73.996642
40.766362,-73.977834
40.773895,-73.981357
43.037585,-76.13697
40.76115,-73.96757
40.76115,-73.96757
40.76115,-73.96757
40.763346,-73.966999
40.767944,-73.962329
42.902159,-78.863266
40.750879,-73.974717
40.760639,-73.968453
42.90617,-78.662572
42.976452,-78.735921
43.100976,-77.525779
41.029012,-73.767701
40.710108,-74.01265
43.036724,-76.140664
43.129922,-77.609229
43.129922,-77.609229
43.129922,-77.609229
40.741835,-73.147098
40.741835,-73.147098
42.089597,-76.801581
42.089597,-76.801581
42.424725,-76.488777
42.424725,-76.488777
42.868147,-76.999
40.693572,-73.982696
43.160184,-77.607667
40.711527,-74.006074
43.07606,-77.6611
40.925865,-73.886291
40.925865,-73.886291
43.114248,-77.60738
43.074462,-77.662625
43.132513,-77.564896
40.745608,-73.993321
40.748206,-73.991816
40.761544,-73.98238
40.761544,-73.98238
40.77171,-73.984873
40.776832,-73.986651
40.709634,-74.006348
40.709634,-74.006348
40.757438,-73.970708
42.65275,-73.78121
42.65275,-73.78121
42.65275,-73.78121
42.65275,-73.78121
40.790798,-73.979735
40.761544,-73.98238
40.761544,-73.98238
40.702323,-73.803759
40.702323,-73.803759
40.702323,-73.803759
40.702323,-73.803759
40.784065,-73.73041
40.718213,-73.809268
43.130703,-77.676815
43.130703,-77.676815
43.130703,-77.676815
43.130703,-77.676815
43.130703,-77.676815
43.12612,-79.041586
40.854411,-73.840852
40.756872,-73.985996
40.756872,-73.985996
40.756872,-73.985996
40.950407,-73.846401
42.937956,-78.878587
43.060346,-76.202335
43.060346,-76.202335
43.060346,-76.202335
43.229108,-75.444138
43.229108,-75.444138
43.194003,-77.584513
43.194003,-77.584513
40.846376,-73.842762
40.756608,-73.986136
40.756608,-73.986136
40.756608,-73.986136
40.756608,-73.986136
40.756608,-73.986136
40.756608,-73.986136
40.756608,-73.986136
40.756608,-73.986136
40.756608,-73.986136
40.756608,-73.986136
40.756608,-73.986136
40.756608,-73.986136
40.756608,-73.986136
40.668675,-73.917565
40.668675,-73.917565
42.977332,-78.886003
42.959093,-77.230256
42.95925,-77.230254
43.082977,-79.060404
40.763246,-73.980599
40.750915,-73.990433
40.750915,-73.990433
40.750915,-73.990433
40.750915,-73.990433
40.750915,-73.990433
40.719767,-73.688792
40.786139,-73.949473
42.120674,-76.819773
40.740045,-73.982065
40.740045,-73.982065
40.740045,-73.982065
40.740045,-73.982065
40.740045,-73.982065
40.774129,-73.959067
40.778649,-73.955712
40.778649,-73.955712
40.778649,-73.955712
40.778649,-73.955712
,
42.102946,-75.931592
42.120674,-76.819773
,
43.003762,-78.71077
43.003762,-78.71077
43.003762,-78.71077
40.693975,-73.953234
40.79624,-73.967482
40.717283,-74.007823
40.717283,-74.007823
42.713147,-73.827788
40.77833,-73.954343
40.839343,-73.858817
40.772508,-73.952569
40.75756,-73.985653
40.75756,-73.985653
40.736962,-73.586383
40.736962,-73.586383
40.736962,-73.586383
40.809947,-73.186175
40.578338,-73.938441
43.061677,-77.029774
40.742226,-73.981462
40.779969,-73.95464
40.779969,-73.95464
42.930293,-76.569133
40.765339,-73.979591
40.765339,-73.979591
40.765339,-73.979591
40.765339,-73.979591
40.74572,-73.993584
40.772352,-73.949726
40.632563,-73.986531
40.779754,-73.953287
43.063627,-77.029306
42.887078,-78.876273
40.794603,-73.943941
42.887078,-78.876273
41.216149,-74.029708
40.765182,-73.979219
40.757743,-73.98558
40.757743,-73.98558
40.779294,-73.953634
40.758447,-73.985458
40.836855,-73.857418
40.738424,-73.999368
40.757965,-73.985532
40.757965,-73.985532
42.991116,-78.730102
42.991116,-78.730102
40.856871,-73.841954
42.854863,-78.699126
40.677866,-73.937154
40.677866,-73.937154
40.677866,-73.937154
43.040842,-77.623977
42.576607,-73.689833
40.744276,-73.980587
42.088588,-76.807602
40.745978,-73.978689
43.093526,-77.611707
43.179042,-77.687918
41.036955,-73.987263
41.036955,-73.987263
41.036955,-73.987263
41.036955,-73.987263
41.036955,-73.987263
41.036955,-73.987263
43.108205,-77.622643
41.320029,-74.140085
40.767044,-73.41969
40.767044,-73.41969
40.767044,-73.41969
40.744276,-73.980587
40.744276,-73.980587
40.754832,-73.972295
40.759261,-73.969207
43.156819,-77.607896
43.043483,-76.139215
40.719229,-74.00811
40.719229,-74.00811
40.745233,-73.639296
40.745254,-73.616922
42.133111,-75.916733
42.133111,-75.916733
40.79246,-73.732417
42.088588,-76.807602
42.088588,-76.807602
41.164705,-74.002115
40.724433,-74.001714
40.724433,-74.001714
40.774327,-73.983294
42.656059,-73.762104
40.747175,-73.993202
40.747175,-73.993202
40.775823,-73.982989
40.745978,-73.978689
40.719229,-74.00811
40.776961,-73.981767
41.063892,-73.8575
40.664287,-73.841053
40.664287,-73.841053
40.779681,-73.953343
43.101813,-75.273645
40.738123,-73.638905
40.738123,-73.638905
40.77996,-73.953132
40.793988,-73.689108
40.716891,-73.575557
43.192588,-77.701451
43.192588,-77.701451
43.192588,-77.701451
43.192588,-77.701451
43.164673,-77.667102
40.5914888,-73.7856769
44.385326,-74.192641
43.089679,-73.789692
40.764455,-73.979611
40.764455,-73.979611
40.764455,-73.979611
40.710049,-74.005942
40.759016,-73.985224
40.759016,-73.985224
40.679762,-73.93795
43.196813,-77.701382
43.196813,-77.701382
43.196813,-77.701382
43.196813,-77.701382
43.196813,-77.701382
43.196813,-77.701382
40.759173,-73.985161
40.759173,-73.985161
41.264215,-73.777311
41.264215,-73.777311
43.191083,-77.701471
43.191083,-77.701471
40.759285,-73.985116
40.75933,-73.985098
40.716,-74.010293
40.716,-74.010293
40.771504,-73.960701
40.715896,-73.960667
40.765187,-73.979232
40.71004,-74.005951
43.147346,-77.562984
40.843911,-73.411911
43.0037,-78.798834
42.554673,-75.520317
42.554673,-75.520317
42.554673,-75.520317
42.554673,-75.520317
42.651644,-73.75694
42.651644,-73.75694
42.651644,-73.75694
42.651644,-73.75694
42.651644,-73.75694
40.824764,-73.412289
40.717764,-73.996832
40.7186,-73.807865
40.732336,-73.810163
40.699828,-73.798592
40.702618,-73.799125
40.829036,-73.876184
40.759852,-73.984921
42.231696,-73.878045
42.482162,-76.453825
40.759748,-73.983939
40.759748,-73.983939
40.762784,-73.981434
40.762784,-73.981434
40.720243,-73.80786
40.789247,-73.948465
40.631327,-73.946077
40.755603,-73.978013
42.111363,-75.942981
42.998679,-78.181609
42.628859,-73.742974
40.693588,-73.990501
40.713476,-73.99716
40.748126,-73.983806
43.155818,-77.612047
40.912968,-73.786997
40.912968,-73.786997
40.71804,-74.009928
40.71804,-74.009928
43.090952,-77.674588
43.449771,-76.548981
41.144434,-73.864916
41.144434,-73.864916
42.653397,-73.752098
40.739534,-73.992442
40.739534,-73.992442
40.739534,-73.992442
40.75648,-73.980089
40.752027,-73.983317
43.155616,-77.612953
40.605083,-73.752063
40.784545,-73.824976
40.784545,-73.824976
42.805176,-78.655898
43.161681,-77.740592
42.805176,-78.655898
41.095724,-73.925078
40.742017,-73.997156
42.044407,-76.014924
40.766539,-73.97825
40.819927,-73.949675
42.88877,-78.877392
42.88877,-78.877392
40.911203,-73.830012
40.7484,-73.976626
40.658299,-73.935006
40.73829,-73.983899
40.745961,-73.978648
40.765441,-73.964165
41.367766,-74.682593
42.805176,-78.655898
40.630765,-73.973363
40.730513,-74.009959
40.730513,-74.009959
40.746845,-73.983612
41.095724,-73.925078
41.095724,-73.925078
42.671201,-73.781889
43.11291,-77.607646
40.689458,-73.987287
40.761568,-73.443954
40.72765,-74.005459
40.72765,-74.005459
40.72765,-74.005459
40.706506,-74.005521
40.706506,-74.005521
40.706506,-74.005521
40.771819,-73.985126
40.771819,-73.985126
40.774619,-73.98396
40.774619,-73.98396
40.776824,-73.986657
40.726351,-73.999304
42.929858,-76.570004
40.706506,-74.005521
43.093505,-75.273068
42.7291,-73.686102
40.620554,-73.959009
40.620554,-73.959009
42.81625,-78.636679
41.119537,-72.36191
40.760291,-73.984742
43.093505,-75.273068
43.093505,-75.273068
43.093505,-75.273068
40.736805,-73.583662
40.848629,-73.846687
40.709163,-73.801792
40.760575,-73.984597
40.760575,-73.984597
40.781692,-73.951878
42.991546,-74.386521
40.6905,-73.97877
40.6905,-73.97877
42.851545,-78.808564
43.153592,-77.602919
43.153592,-77.602919
40.72179,-74.008262
40.72179,-74.008262
42.589022,-76.367239
40.715562,-73.95852
40.715562,-73.95852
42.444964,-76.472041
42.444964,-76.472041
42.444964,-76.472041
42.444964,-76.472041
42.991546,-74.386521
43.310709,-73.633855
40.710071,-74.005921
40.710071,-74.005921
40.710071,-74.005921
40.662772,-73.776375
40.704141,-73.798175
40.703948,-73.919574
43.064174,-76.124394
43.064174,-76.124394
42.995015,-78.785308
42.995015,-78.785308
40.761018,-73.984328
40.761018,-73.984328
40.761018,-73.984328
40.761018,-73.984328
40.761018,-73.984328
40.740466,-73.990394
40.775573,-73.983839
40.775573,-73.983839
40.78943,-73.947554
40.74529,-73.979156
42.655743,-73.761562
40.704408,-73.797508
40.7043032,-73.7973813
40.652882,-73.838228
40.782326,-73.951421
40.761274,-73.984155
40.761274,-73.984155
40.808749,-73.947785
40.808749,-73.947785
40.7514414,-72.8709925286544
42.982969,-78.162964
40.808749,-73.947785
40.808749,-73.947785
40.710117,-74.005876
40.69474,-73.900286
43.185923,-77.701514
43.185923,-77.701514
43.185923,-77.701514
40.761828,-73.983786
40.761828,-73.983786
40.761676,-73.983887
40.761676,-73.983887
40.666476,-73.956584
40.767462,-73.963136
40.767462,-73.963136
42.098903,-75.90411
40.733083,-73.804553
40.714064,-73.801674
40.714064,-73.801674
40.72315,-73.575316
40.773932,-73.984356
40.773932,-73.984356
40.70957,-74.010181
40.70957,-74.010181
40.70957,-74.010181
40.733892,-74.009644
43.153811,-77.606884
43.153811,-77.606884
43.153811,-77.606884
43.153811,-77.606884
40.744575,-73.97937
40.744575,-73.97937
40.744309,-73.628505
40.744309,-73.628505
40.744575,-73.97937
40.759705,-73.968334
40.649164,-73.879724
40.649164,-73.879724
42.6246817,-76.1829956
40.774613,-73.983946
40.790715,-73.972336
40.740814,-73.997305
43.159567,-77.611313
,
40.704249,-73.79333
40.704249,-73.79333
40.679478,-73.777575
43.0978782,-75.2785309
43.0978782,-75.2785309
,
43.124503,-77.614415
43.124503,-77.614415
40.762369,-73.98344
40.777671,-73.951882
43.097233,-75.2774568740802
43.097233,-75.2774568740802
43.097233,-75.2774568740802
43.097233,-75.2774568740802
43.097233,-75.2774568740802
43.097233,-75.2774568740802
43.097233,-75.2774568740802
40.716975,-74.00923
40.716975,-74.00923
40.716975,-74.00923
40.716975,-74.00923
40.762966,-73.96608
40.764233,-73.965188
40.690248,-73.987321
40.740936,-73.997588
40.794445,-73.796147
40.794445,-73.796147
40.780827,-73.448181
43.071867,-77.230337
43.173894,-77.675413
43.226362,-78.040519
43.226362,-78.040519
43.226362,-78.040519
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
43.19745,-77.628096
41.59909,-73.880206
43.153459,-77.643946
40.762932,-73.965997
42.111621,-75.885965
43.101918,-75.230245
44.687726,-73.477563
43.057086,-77.466666
41.59909,-73.880206
41.59909,-73.880206
41.59909,-73.880206
40.765029,-73.798273
40.763018,-73.983054
43.090778,-75.25752
43.090778,-75.25752
43.090778,-75.25752
43.031006,-78.815606
43.031006,-78.815606
43.081887,-75.70761
43.974259,-75.913598
43.1478,-77.559572
40.763217,-73.982942
40.763217,-73.982942
40.76794,-73.96232
42.890325,-78.868379
42.448671,-76.469296
42.771857,-73.699675
42.092655,-75.93562
42.092655,-75.93562
42.092655,-75.93562
42.884252,-78.881519
40.722325,-74.008168
42.908043,-78.774436
42.908043,-78.774436
40.779077,-73.950865
40.846562,-73.844625
40.763639,-73.982707
42.681795,-73.764685
42.681795,-73.764685
40.788477,-73.724992
40.704944,-74.015802
40.704944,-74.015802
40.704944,-74.015802
42.886564,-77.282109
42.886564,-77.282109
42.681795,-73.764685
42.681795,-73.764685
42.681795,-73.764685
42.681795,-73.764685
42.681795,-73.764685
42.778787,-73.976746
42.47166,-76.409546
40.675138,-73.901521
42.651553,-73.753288
42.940766,-76.56447
40.739131,-73.985016
42.617326,-77.090134
44.582387,-73.532736
41.087009,-73.817283
40.690878,-73.987663
40.690878,-73.987663
40.70271,-74.01418
40.70271,-74.01418
40.70271,-74.01418
40.70271,-74.01418
40.747624,-73.986625
40.749063,-73.986033
40.783781,-73.825151
40.784882,-73.777136
40.713263,-73.999779
40.709668,-74.010093
40.806424,-73.921139
40.806424,-73.921139
40.77912,-73.973852
40.77912,-73.973852
40.775933,-73.944075
42.214283,-76.842221
40.705986,-74.004105
42.743664,-76.699257
42.743664,-76.699257
40.725502,-73.997873
42.50224,-76.298274
40.739286,-73.637335
40.713263,-73.999779
40.713263,-73.999779
43.113106,-77.607727
43.320967,-76.41467
40.777648,-73.986058
43.220055,-77.945376
43.220055,-77.945376
40.777648,-73.986058
40.710613,-74.005402
40.710613,-74.005402
40.709668,-74.010093
40.76347,-73.982801
40.679415,-73.931607
42.725146,-73.669281
40.76347,-73.982801
43.1791180438061,-77.6770029375093
43.17921,-77.677383
43.17921,-77.677383
42.104927,-76.047351
42.104927,-76.047351
42.104927,-76.047351
42.104927,-76.047351
42.104927,-76.047351
40.736677,-73.244445
40.736677,-73.244445
40.736677,-73.244445
41.291015,-73.905185
40.736677,-73.244445
42.846284,-78.754405
40.65702265,-73.9642008908383
40.721725,-73.987522
43.055533,-77.467204
40.771322,-73.960259
40.769877,-73.960901
40.769877,-73.960901
40.65702265,-73.9642008908383
42.439568,-76.496681
40.721725,-73.987522
40.721725,-73.987522
40.76539,-73.979712
40.81258,-73.945131
40.716106,-74.012994
40.942273,-73.820652
40.769877,-73.960901
40.757775,-73.794459
43.09419,-75.27739
42.617591,-76.161036
40.786025,-73.948739
40.77853,-73.948142
40.683372,-73.911292
40.813233,-73.171521
42.513778,-78.672338
40.699532,-73.987797
42.3718305,-74.666382
42.3718305,-74.666382
40.942278,-73.820652
40.747174,-73.983383
40.774401,-73.246176
40.77813,-73.945522
40.825603,-73.947335
40.825603,-73.947335
40.732586,-73.998285
40.744189,-73.64155
40.73463,-74.009701
40.732586,-73.998285
42.905035,-78.773802
42.905035,-78.773802
42.905035,-78.773802
42.905035,-78.773802
42.905035,-78.773802
42.905035,-78.773802
40.778658,-73.945139
40.778658,-73.945139
40.778658,-73.945139
40.771199,-73.959959
40.847354,-73.844747
42.9567,-78.728779
42.9567,-78.728779
40.764812,-73.982193
40.764812,-73.982193
40.764812,-73.982193
40.764812,-73.982193
40.764812,-73.982193
40.764812,-73.982193
40.764812,-73.982193
40.764812,-73.982193
40.765226,-73.982056
40.765226,-73.982056
40.779817,-73.94721
40.717352,-73.985577
41.100545,-73.727832
40.693266,-73.991526
41.025173,-73.75784
42.9845,-78.909094
43.108193,-77.622654
40.717352,-73.985577
40.76356,-73.965529
40.76356,-73.965529
40.76356,-73.965529
40.76356,-73.965529
40.771193,-73.959946
43.148079,-77.636061
40.709976,-74.012712
40.9127087,-73.7815817
43.189228,-77.796984
43.160713,-77.607891
40.693266,-73.991526
41.761445,-74.081147
43.054817,-77.468135
40.70659,-74.005399
40.70659,-74.005399
40.70659,-74.005399
40.7711352,-73.9866881896309
40.7711352,-73.9866881896309
40.789388,-73.973086
40.630774,-73.973344
40.657645,-73.769924
40.657645,-73.769924
40.657645,-73.769924
40.712844,-73.787162
40.711851,-73.787423
40.78898,-73.125681
40.781325,-73.94922
40.781325,-73.94922
40.80287,-73.940812
40.765744,-73.981932
40.77965,-73.944477
42.956691,-78.72798
42.956691,-78.72798
40.769201,-73.961456
43.153549,-77.667664
40.734623,-74.009755
40.787599,-73.974814
40.732759,-73.1831
40.786033,-73.948733
40.781467,-73.949118
42.518838,-76.503772
40.781941,-73.94878
40.781941,-73.94878
40.781941,-73.94878
40.781941,-73.94878
40.771785,-73.959404
40.839046,-73.011612
40.694222,-73.992219
40.694222,-73.992219
40.841357,-73.9426
40.841357,-73.9426
40.841357,-73.9426
40.841357,-73.9426
40.841357,-73.9426
40.841357,-73.9426
40.841357,-73.9426
40.841357,-73.9426
40.841357,-73.9426
40.841357,-73.9426
40.841357,-73.9426
40.841357,-73.9426
40.841357,-73.9426
40.841357,-73.9426
40.841357,-73.9426
40.69006,-73.986836
40.744887,-74.002485
40.693357,-73.954021
40.846248,-73.909908
40.766446,-73.981866
43.079506,-75.180395
43.079506,-75.180395
43.079506,-75.180395
40.846359,-73.90922
,
,
42.541254,-75.524647
42.541254,-75.524647
42.541254,-75.524647
43.054259,-77.468456
40.699476,-73.923587
40.766808,-73.981707
40.756767,-73.976891
41.021851,-73.759629
40.740027,-74.00604
40.740027,-74.00604
42.929651,-78.855059
42.929651,-78.855059
42.7155296,-73.8043134
42.681225,-73.76451
42.681225,-73.76451
40.734189,-73.993434
40.754801,-73.978067
40.756767,-73.976891
40.756767,-73.976891
40.737707,-73.986294
41.129617,-74.045022
40.71862,-74.007868
42.1047,-75.822239
42.1047,-75.822239
42.1047,-75.822239
42.1047,-75.822239
40.711801,-74.009509
40.757738,-73.979174
40.757738,-73.979174
,
40.78393,-73.77644
40.78393,-73.77644
40.78393,-73.77644
40.780942,-73.781618
40.780298,-73.953475
43.075921,-75.303733
44.920436,-74.881151
40.721818,-73.987478
40.705504,-74.005101
40.693397,-73.992009
40.780285,-73.288786
40.72752,-74.005481
40.72752,-74.005481
40.746142,-74.005298
40.746142,-74.005298
40.710123,-74.009692
40.716894,-73.9862
40.766743,-73.978732
40.766743,-73.978732
40.766743,-73.978732
40.766743,-73.978732
40.766743,-73.978732
43.160774,-77.607917
40.776569,-73.943615
43.075921,-75.303733
43.075921,-75.303733
40.721818,-73.987478
40.705504,-74.005101
40.705504,-74.005101
40.705504,-74.005101
40.720598,-73.995858
40.780285,-73.288786
43.153411,-77.604922
43.11366,-77.607554
43.153411,-77.604922
43.153411,-77.604922
43.21406,-77.929666
43.21406,-77.929666
43.21406,-77.929666
40.72752,-74.005481
40.72752,-74.005481
40.821695,-73.41219
40.706725,-74.005203
40.742045,-73.996564
40.781088,-73.979499
40.781088,-73.979499
40.777312,-73.986303
40.777312,-73.986303
40.782421,-73.94844
40.782421,-73.94844
40.813769,-73.166119
40.743159,-73.677327
43.159732,-77.565022
42.944576,-78.878288
42.944576,-78.878288
42.09448,-76.221237
42.09448,-76.221237
42.09448,-76.221237
43.153518,-77.667664
40.819535,-73.949961
40.765431,-73.964141
40.781491,-73.952397
40.777095,-73.943239
42.879694,-78.876317
42.879694,-78.876317
42.879694,-78.876317
42.879694,-78.876317
42.879694,-78.876317
42.879694,-78.876317
43.153518,-77.667664
43.153518,-77.667664
43.153518,-77.667664
43.153518,-77.667664
40.727513,-74.005483
40.727513,-74.005483
40.57847,-73.93559
40.57847,-73.93559
43.948817,-76.113596
40.836712,-73.88216
40.713581,-73.780154
40.942467,-73.869564
40.942467,-73.869564
40.747611,-73.983079
40.71392,-73.778343
40.796718,-73.943012
42.980781,-78.866557
40.653939,-73.767551
40.653939,-73.767551
40.653939,-73.767551
40.718312,-73.963877
40.718312,-73.963877
40.731001,-73.95331
40.718312,-73.963877
40.769336,-73.982223
40.850373,-73.844782
40.850373,-73.844782
40.850373,-73.844782
40.850373,-73.844782
40.716933,-73.997924
40.7097,-73.961674
40.716933,-73.997924
40.725715,-73.589513
40.687969,-73.9932
40.778348,-73.954995
43.151726,-77.611017
43.151726,-77.611017
42.859825,-76.989516
40.747898,-73.9827315
40.747811,-73.982933
40.747811,-73.982933
40.711026,-73.960589
40.74555,-73.638996
43.223283,-77.290819
43.09425,-77.62731
43.109238,-77.574988
40.769709,-73.982223
40.698925,-73.986898
40.698925,-73.986898
40.692643,-73.99179
40.692643,-73.99179
40.850751,-73.844595
42.722401,-73.8009181
43.11012,-77.574567
40.78474,-73.946728
40.78474,-73.946728
40.803511,-73.94233
42.917627,-76.615842
40.773729,-73.9581
40.768551,-73.961838
40.773729,-73.9581
41.093071,-73.724079
41.093071,-73.724079
40.748038,-73.982777
43.109408,-77.574906
43.10965,-77.574834
43.132865,-77.685118
43.132865,-77.685118
40.770749,-73.98202
40.770749,-73.98202
41.164216,-73.846272
40.771048,-73.982268
40.84639,-73.897287
40.771367,-73.98228
40.726914,-73.976772
40.720707,-73.993801
42.734747,-73.852388
43.113336,-77.623101
40.724163,-73.566524
40.724163,-73.566524
40.724163,-73.566524
40.75396545,-73.343940949681
43.083475,-75.535059
43.083475,-75.535059
41.436145,-74.04226
43.155559,-77.61321
40.716242,-73.983628
42.487274,-76.465761
42.487274,-76.465761
40.748101,-73.983745
43.356938,-73.698779
40.70821,-74.008886
43.054884,-73.824698
41.085411,-73.818569
41.085411,-73.818569
41.085411,-73.818569
41.085411,-73.818569
41.085411,-73.818569
43.452006,-76.542136
40.755233,-73.981049
40.729052,-73.988735
40.782836,-73.13684
40.722155,-73.988815
40.722155,-73.988815
40.769911,-73.960985
40.741905,-73.989321
43.227254,-77.653817
40.803194,-73.912097
42.912489,-78.662565
43.070069,-77.286953
40.605793,-74.000225
40.608608,-73.997235
40.608608,-73.997235
40.608608,-73.997235
40.608608,-73.997235
40.608608,-73.997235
40.608608,-73.997235
40.608608,-73.997235
40.608608,-73.997235
40.784491,-73.943804
40.784491,-73.943804
40.784491,-73.943804
40.602198,-73.966026
40.602198,-73.966026
43.010228,-78.798805
42.541643,-73.749793
40.581726,-73.987082
42.758238,-73.676181
43.156243,-77.599151
43.156243,-77.599151
42.123016,-77.950013
42.96195,-78.764398
42.96195,-78.764398
42.96195,-78.764398
42.96195,-78.764398
42.626605,-76.147854
42.626605,-76.147854
42.626605,-76.147854
,
,
,
,
,
,
,
40.724964,-73.95549
43.159961,-77.616025
41.094878,-73.952606
40.852158,-73.843707
40.800169,-73.960364
40.772437,-73.98207
43.148935,-77.70437
40.726412,-73.9971
40.726412,-73.9971
40.722133,-73.983711
44.662105,-73.489958
40.733015,-74.002275
42.980786,-78.862569
42.980786,-78.862569
42.980786,-78.862569
40.773682,-73.527799
40.710605,-74.009285
40.710605,-74.009285
40.710605,-74.009285
40.766408,-73.287149
40.694016,-73.991434
41.155117,-73.77381
40.723049,-74.008041
40.735595,-73.985498
42.104669,-75.816417
42.104669,-75.816417
42.875697,-76.987747
42.875697,-76.987747
42.875697,-76.987747
42.875697,-76.987747
44.266383,-73.984341
40.722339,-73.988073
40.722339,-73.988073
40.774498,-73.982322
40.774498,-73.982322
40.774498,-73.982322
40.720973,-73.993696
42.942341,-76.542779
40.792761,-73.382386
40.839252,-73.88049
42.728708,-73.672729
42.728708,-73.672729
40.757752,-73.694113
40.737758,-73.65525
40.737758,-73.65525
40.737758,-73.65525
41.036518,-73.778462
40.748298,-73.982591
40.748298,-73.982591
42.653355,-73.759927
42.653355,-73.759927
42.653355,-73.759927
42.653355,-73.759927
41.291451,-73.893312
41.291451,-73.893312
41.291451,-73.893312
41.291451,-73.893312
41.291451,-73.893312
40.757798,-73.694396
40.757844,-73.694689
40.757375,-73.692537
42.875875,-78.86921
40.721125,-73.993635
40.716961,-74.012407
40.716961,-74.012407
40.716285,-74.006894
40.716285,-74.006894
40.707805,-73.628513
40.707805,-73.628513
40.707805,-73.628513
40.792173,-73.192479
41.111628,-74.010839
40.707097,-74.004621
40.707097,-74.004621
40.707097,-74.004621
40.707097,-74.004621
40.707097,-74.004621
40.707097,-74.004621
40.707097,-74.004621
40.707097,-74.004621
43.043011,-77.457739
40.775457,-73.98229
40.775457,-73.98229
40.775457,-73.98229
43.203538,-77.628369
43.203538,-77.628369
43.203538,-77.628369
43.203538,-77.628369
40.624058,-74.040059
40.995311,-73.794526
40.995311,-73.794526
40.704474,-74.01329
40.704474,-74.01329
40.704474,-74.01329
40.704474,-74.01329
40.704474,-74.01329
40.704474,-74.01329
40.727343,-73.991553
40.727343,-73.991553
40.746454,-73.944016
42.815808,-78.846006
42.268982,-74.921868
40.802912,-73.920276
40.84217,-73.289658
43.257738,-77.699303
43.257738,-77.699303
40.707621,-74.011483
43.048502,-75.395966
42.99659,-76.143303
42.99659,-76.143303
40.719356,-74.005194
40.719356,-74.005194
41.041032,-73.872927
41.041032,-73.872927
43.305995,-73.655765
40.704474,-74.01329
40.704474,-74.01329
40.704474,-74.01329
43.084059,-79.063218
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
40.889755,-72.410447
