variable,mid,low,high,value,count
SPARCS,2.465,2.39,2.54,10,4
SPARCS,2.465,2.39,2.54,11,1
SPARCS,2.465,2.39,2.54,12,2
SPARCS,2.465,2.39,2.54,13,1
SPARCS,2.465,2.39,2.54,14,2
SPARCS,2.465,2.39,2.54,15,1
SPARCS,2.465,2.39,2.54,16,3
SPARCS,2.465,2.39,2.54,17,2
SPARCS,2.465,2.39,2.54,18,3
SPARCS,2.465,2.39,2.54,19,1
SPARCS,2.465,2.39,2.54,20,2
SPARCS,2.465,2.39,2.54,21,2
SPARCS,2.465,2.39,2.54,22,1
SPARCS,2.465,2.39,2.54,23,2
SPARCS,2.465,2.39,2.54,24,2
SPARCS,2.465,2.39,2.54,25,1
SPARCS,2.465,2.39,2.54,26,2
SPARCS,2.465,2.39,2.54,28,1
SPARCS,2.465,2.39,2.54,29,1
SPARCS,2.465,2.39,2.54,30,1
SPARCS,2.465,2.39,2.54,31,2
SPARCS,2.465,2.39,2.54,32,2
SPARCS,2.465,2.39,2.54,33,1
SPARCS,2.465,2.39,2.54,35,1
SPARCS,2.465,2.39,2.54,39,1
SPARCS,2.465,2.39,2.54,,0
SPARCS,2.605,2.54,2.67,0,1
SPARCS,2.605,2.54,2.67,7,2
SPARCS,2.605,2.54,2.67,8,2
SPARCS,2.605,2.54,2.67,9,2
SPARCS,2.605,2.54,2.67,10,2
SPARCS,2.605,2.54,2.67,12,1
SPARCS,2.605,2.54,2.67,13,2
SPARCS,2.605,2.54,2.67,14,3
SPARCS,2.605,2.54,2.67,15,1
SPARCS,2.605,2.54,2.67,16,3
SPARCS,2.605,2.54,2.67,17,3
SPARCS,2.605,2.54,2.67,20,1
SPARCS,2.605,2.54,2.67,22,1
SPARCS,2.605,2.54,2.67,23,2
SPARCS,2.605,2.54,2.67,24,1
SPARCS,2.605,2.54,2.67,25,2
SPARCS,2.605,2.54,2.67,26,1
SPARCS,2.605,2.54,2.67,27,1
SPARCS,2.605,2.54,2.67,28,2
SPARCS,2.605,2.54,2.67,29,1
SPARCS,2.605,2.54,2.67,30,2
SPARCS,2.605,2.54,2.67,31,3
SPARCS,2.605,2.54,2.67,32,1
SPARCS,2.605,2.54,2.67,33,2
SPARCS,2.605,2.54,2.67,35,1
SPARCS,2.605,2.54,2.67,37,2
SPARCS,2.605,2.54,2.67,38,1
SPARCS,2.605,2.54,2.67,42,1
SPARCS,2.605,2.54,2.67,,0
SPARCS,2.74,2.67,2.81,0,1
SPARCS,2.74,2.67,2.81,1,1
SPARCS,2.74,2.67,2.81,5,1
SPARCS,2.74,2.67,2.81,7,2
SPARCS,2.74,2.67,2.81,8,1
SPARCS,2.74,2.67,2.81,9,1
SPARCS,2.74,2.67,2.81,10,1
SPARCS,2.74,2.67,2.81,11,2
SPARCS,2.74,2.67,2.81,12,2
SPARCS,2.74,2.67,2.81,13,5
SPARCS,2.74,2.67,2.81,14,2
SPARCS,2.74,2.67,2.81,15,1
SPARCS,2.74,2.67,2.81,16,1
SPARCS,2.74,2.67,2.81,17,1
SPARCS,2.74,2.67,2.81,18,2
SPARCS,2.74,2.67,2.81,19,4
SPARCS,2.74,2.67,2.81,21,1
SPARCS,2.74,2.67,2.81,22,1
SPARCS,2.74,2.67,2.81,25,2
SPARCS,2.74,2.67,2.81,26,2
SPARCS,2.74,2.67,2.81,27,1
SPARCS,2.74,2.67,2.81,29,1
SPARCS,2.74,2.67,2.81,30,1
SPARCS,2.74,2.67,2.81,33,1
SPARCS,2.74,2.67,2.81,35,1
SPARCS,2.74,2.67,2.81,36,1
SPARCS,2.74,2.67,2.81,40,1
SPARCS,2.74,2.67,2.81,,0
SPARCS,2.875,2.81,2.94,0,4
SPARCS,2.875,2.81,2.94,7,1
SPARCS,2.875,2.81,2.94,8,1
SPARCS,2.875,2.81,2.94,10,1
SPARCS,2.875,2.81,2.94,11,3
SPARCS,2.875,2.81,2.94,12,1
SPARCS,2.875,2.81,2.94,13,5
SPARCS,2.875,2.81,2.94,14,3
SPARCS,2.875,2.81,2.94,15,2
SPARCS,2.875,2.81,2.94,16,4
SPARCS,2.875,2.81,2.94,19,1
SPARCS,2.875,2.81,2.94,20,2
SPARCS,2.875,2.81,2.94,21,1
SPARCS,2.875,2.81,2.94,23,1
SPARCS,2.875,2.81,2.94,24,1
SPARCS,2.875,2.81,2.94,25,3
SPARCS,2.875,2.81,2.94,27,1
SPARCS,2.875,2.81,2.94,28,2
SPARCS,2.875,2.81,2.94,29,1
SPARCS,2.875,2.81,2.94,31,1
SPARCS,2.875,2.81,2.94,32,1
SPARCS,2.875,2.81,2.94,33,1
SPARCS,2.875,2.81,2.94,34,1
SPARCS,2.875,2.81,2.94,44,1
SPARCS,2.875,2.81,2.94,,0
SPARCS,3.025,2.94,3.11,0,4
SPARCS,3.025,2.94,3.11,8,1
SPARCS,3.025,2.94,3.11,10,1
SPARCS,3.025,2.94,3.11,11,5
SPARCS,3.025,2.94,3.11,12,1
SPARCS,3.025,2.94,3.11,13,1
SPARCS,3.025,2.94,3.11,14,1
SPARCS,3.025,2.94,3.11,15,4
SPARCS,3.025,2.94,3.11,16,3
SPARCS,3.025,2.94,3.11,17,1
SPARCS,3.025,2.94,3.11,19,2
SPARCS,3.025,2.94,3.11,20,3
SPARCS,3.025,2.94,3.11,21,3
SPARCS,3.025,2.94,3.11,24,2
SPARCS,3.025,2.94,3.11,25,2
SPARCS,3.025,2.94,3.11,27,1
SPARCS,3.025,2.94,3.11,28,1
SPARCS,3.025,2.94,3.11,29,1
SPARCS,3.025,2.94,3.11,31,1
SPARCS,3.025,2.94,3.11,32,1
SPARCS,3.025,2.94,3.11,33,2
SPARCS,3.025,2.94,3.11,34,1
SPARCS,3.025,2.94,3.11,40,1
SPARCS,3.025,2.94,3.11,41,1
SPARCS,3.025,2.94,3.11,,0
SPARCS,3.2,3.11,3.29,0,3
SPARCS,3.2,3.11,3.29,1,1
SPARCS,3.2,3.11,3.29,3,1
SPARCS,3.2,3.11,3.29,6,1
SPARCS,3.2,3.11,3.29,8,1
SPARCS,3.2,3.11,3.29,10,2
SPARCS,3.2,3.11,3.29,11,1
SPARCS,3.2,3.11,3.29,15,3
SPARCS,3.2,3.11,3.29,16,1
SPARCS,3.2,3.11,3.29,17,1
SPARCS,3.2,3.11,3.29,18,3
SPARCS,3.2,3.11,3.29,19,1
SPARCS,3.2,3.11,3.29,20,1
SPARCS,3.2,3.11,3.29,21,3
SPARCS,3.2,3.11,3.29,22,1
SPARCS,3.2,3.11,3.29,23,1
SPARCS,3.2,3.11,3.29,24,3
SPARCS,3.2,3.11,3.29,25,1
SPARCS,3.2,3.11,3.29,26,1
SPARCS,3.2,3.11,3.29,27,1
SPARCS,3.2,3.11,3.29,30,1
SPARCS,3.2,3.11,3.29,31,1
SPARCS,3.2,3.11,3.29,32,2
SPARCS,3.2,3.11,3.29,33,1
SPARCS,3.2,3.11,3.29,35,1
SPARCS,3.2,3.11,3.29,36,1
SPARCS,3.2,3.11,3.29,37,1
SPARCS,3.2,3.11,3.29,,0
SPARCS,3.355,3.29,3.42,0,8
SPARCS,3.355,3.29,3.42,8,3
SPARCS,3.355,3.29,3.42,9,1
SPARCS,3.355,3.29,3.42,10,2
SPARCS,3.355,3.29,3.42,11,2
SPARCS,3.355,3.29,3.42,12,1
SPARCS,3.355,3.29,3.42,13,3
SPARCS,3.355,3.29,3.42,15,1
SPARCS,3.355,3.29,3.42,16,2
SPARCS,3.355,3.29,3.42,18,2
SPARCS,3.355,3.29,3.42,19,1
SPARCS,3.355,3.29,3.42,20,1
SPARCS,3.355,3.29,3.42,21,1
SPARCS,3.355,3.29,3.42,22,2
SPARCS,3.355,3.29,3.42,23,1
SPARCS,3.355,3.29,3.42,24,1
SPARCS,3.355,3.29,3.42,25,2
SPARCS,3.355,3.29,3.42,26,3
SPARCS,3.355,3.29,3.42,27,2
SPARCS,3.355,3.29,3.42,29,1
SPARCS,3.355,3.29,3.42,30,2
SPARCS,3.355,3.29,3.42,31,2
SPARCS,3.355,3.29,3.42,,0
SPARCS,3.525,3.42,3.63,0,1
SPARCS,3.525,3.42,3.63,3,1
SPARCS,3.525,3.42,3.63,10,2
SPARCS,3.525,3.42,3.63,12,1
SPARCS,3.525,3.42,3.63,13,2
SPARCS,3.525,3.42,3.63,15,3
SPARCS,3.525,3.42,3.63,16,4
SPARCS,3.525,3.42,3.63,18,1
SPARCS,3.525,3.42,3.63,19,2
SPARCS,3.525,3.42,3.63,20,1
SPARCS,3.525,3.42,3.63,21,2
SPARCS,3.525,3.42,3.63,23,1
SPARCS,3.525,3.42,3.63,24,1
SPARCS,3.525,3.42,3.63,25,2
SPARCS,3.525,3.42,3.63,26,3
SPARCS,3.525,3.42,3.63,29,1
SPARCS,3.525,3.42,3.63,30,1
SPARCS,3.525,3.42,3.63,32,2
SPARCS,3.525,3.42,3.63,34,2
SPARCS,3.525,3.42,3.63,37,2
SPARCS,3.525,3.42,3.63,42,1
SPARCS,3.525,3.42,3.63,48,1
SPARCS,3.525,3.42,3.63,,0
SPARCS,3.715,3.63,3.8,0,2
SPARCS,3.715,3.63,3.8,8,1
SPARCS,3.715,3.63,3.8,9,1
SPARCS,3.715,3.63,3.8,10,1
SPARCS,3.715,3.63,3.8,11,1
SPARCS,3.715,3.63,3.8,12,2
SPARCS,3.715,3.63,3.8,14,1
SPARCS,3.715,3.63,3.8,15,2
SPARCS,3.715,3.63,3.8,16,3
SPARCS,3.715,3.63,3.8,18,1
SPARCS,3.715,3.63,3.8,19,2
SPARCS,3.715,3.63,3.8,20,1
SPARCS,3.715,3.63,3.8,21,1
SPARCS,3.715,3.63,3.8,24,2
SPARCS,3.715,3.63,3.8,25,2
SPARCS,3.715,3.63,3.8,26,1
SPARCS,3.715,3.63,3.8,27,2
SPARCS,3.715,3.63,3.8,28,1
SPARCS,3.715,3.63,3.8,29,1
SPARCS,3.715,3.63,3.8,31,1
SPARCS,3.715,3.63,3.8,32,1
SPARCS,3.715,3.63,3.8,34,1
SPARCS,3.715,3.63,3.8,41,1
SPARCS,3.715,3.63,3.8,,0
SPARCS,3.915,3.8,4.03,0,8
SPARCS,3.915,3.8,4.03,1,1
SPARCS,3.915,3.8,4.03,3,1
SPARCS,3.915,3.8,4.03,8,1
SPARCS,3.915,3.8,4.03,9,1
SPARCS,3.915,3.8,4.03,10,1
SPARCS,3.915,3.8,4.03,12,1
SPARCS,3.915,3.8,4.03,13,1
SPARCS,3.915,3.8,4.03,14,1
SPARCS,3.915,3.8,4.03,15,1
SPARCS,3.915,3.8,4.03,16,1
SPARCS,3.915,3.8,4.03,18,1
SPARCS,3.915,3.8,4.03,19,1
SPARCS,3.915,3.8,4.03,21,3
SPARCS,3.915,3.8,4.03,23,1
SPARCS,3.915,3.8,4.03,24,1
SPARCS,3.915,3.8,4.03,25,1
SPARCS,3.915,3.8,4.03,26,1
SPARCS,3.915,3.8,4.03,27,1
SPARCS,3.915,3.8,4.03,28,1
SPARCS,3.915,3.8,4.03,33,1
SPARCS,3.915,3.8,4.03,35,1
SPARCS,3.915,3.8,4.03,38,1
SPARCS,3.915,3.8,4.03,,0
SPARCS,4.155,4.03,4.28,0,2
SPARCS,4.155,4.03,4.28,6,1
SPARCS,4.155,4.03,4.28,9,1
SPARCS,4.155,4.03,4.28,10,2
SPARCS,4.155,4.03,4.28,11,2
SPARCS,4.155,4.03,4.28,13,1
SPARCS,4.155,4.03,4.28,14,1
SPARCS,4.155,4.03,4.28,15,2
SPARCS,4.155,4.03,4.28,16,2
SPARCS,4.155,4.03,4.28,17,1
SPARCS,4.155,4.03,4.28,20,1
SPARCS,4.155,4.03,4.28,23,3
SPARCS,4.155,4.03,4.28,24,1
SPARCS,4.155,4.03,4.28,25,1
SPARCS,4.155,4.03,4.28,26,1
SPARCS,4.155,4.03,4.28,27,1
SPARCS,4.155,4.03,4.28,28,1
SPARCS,4.155,4.03,4.28,29,2
SPARCS,4.155,4.03,4.28,30,1
SPARCS,4.155,4.03,4.28,32,1
SPARCS,4.155,4.03,4.28,35,1
SPARCS,4.155,4.03,4.28,,0
SPARCS,4.4,4.28,4.52,0,6
SPARCS,4.4,4.28,4.52,9,1
SPARCS,4.4,4.28,4.52,10,1
SPARCS,4.4,4.28,4.52,11,2
SPARCS,4.4,4.28,4.52,12,1
SPARCS,4.4,4.28,4.52,13,1
SPARCS,4.4,4.28,4.52,15,2
SPARCS,4.4,4.28,4.52,16,2
SPARCS,4.4,4.28,4.52,17,1
SPARCS,4.4,4.28,4.52,19,2
SPARCS,4.4,4.28,4.52,21,1
SPARCS,4.4,4.28,4.52,22,1
SPARCS,4.4,4.28,4.52,23,1
SPARCS,4.4,4.28,4.52,24,2
SPARCS,4.4,4.28,4.52,25,2
SPARCS,4.4,4.28,4.52,27,2
SPARCS,4.4,4.28,4.52,28,1
SPARCS,4.4,4.28,4.52,29,1
SPARCS,4.4,4.28,4.52,30,2
SPARCS,4.4,4.28,4.52,32,2
SPARCS,4.4,4.28,4.52,33,1
SPARCS,4.4,4.28,4.52,,0
SPARCS,4.645,4.52,4.77,0,5
SPARCS,4.645,4.52,4.77,1,2
SPARCS,4.645,4.52,4.77,6,1
SPARCS,4.645,4.52,4.77,10,1
SPARCS,4.645,4.52,4.77,11,1
SPARCS,4.645,4.52,4.77,13,1
SPARCS,4.645,4.52,4.77,16,1
SPARCS,4.645,4.52,4.77,17,1
SPARCS,4.645,4.52,4.77,19,1
SPARCS,4.645,4.52,4.77,20,3
SPARCS,4.645,4.52,4.77,21,1
SPARCS,4.645,4.52,4.77,25,1
SPARCS,4.645,4.52,4.77,26,1
SPARCS,4.645,4.52,4.77,28,2
SPARCS,4.645,4.52,4.77,29,1
SPARCS,4.645,4.52,4.77,31,1
SPARCS,4.645,4.52,4.77,32,1
SPARCS,4.645,4.52,4.77,35,1
SPARCS,4.645,4.52,4.77,37,1
SPARCS,4.645,4.52,4.77,41,1
SPARCS,4.645,4.52,4.77,,0
SPARCS,4.895,4.77,5.02,0,6
SPARCS,4.895,4.77,5.02,1,1
SPARCS,4.895,4.77,5.02,11,1
SPARCS,4.895,4.77,5.02,12,1
SPARCS,4.895,4.77,5.02,14,1
SPARCS,4.895,4.77,5.02,15,1
SPARCS,4.895,4.77,5.02,17,1
SPARCS,4.895,4.77,5.02,19,1
SPARCS,4.895,4.77,5.02,22,4
SPARCS,4.895,4.77,5.02,25,2
SPARCS,4.895,4.77,5.02,26,2
SPARCS,4.895,4.77,5.02,29,1
SPARCS,4.895,4.77,5.02,30,3
SPARCS,4.895,4.77,5.02,37,1
SPARCS,4.895,4.77,5.02,,0
SPARCS,5.185,5.02,5.35,0,5
SPARCS,5.185,5.02,5.35,9,1
SPARCS,5.185,5.02,5.35,12,3
SPARCS,5.185,5.02,5.35,13,2
SPARCS,5.185,5.02,5.35,14,2
SPARCS,5.185,5.02,5.35,15,1
SPARCS,5.185,5.02,5.35,16,2
SPARCS,5.185,5.02,5.35,17,3
SPARCS,5.185,5.02,5.35,18,1
SPARCS,5.185,5.02,5.35,20,1
SPARCS,5.185,5.02,5.35,21,2
SPARCS,5.185,5.02,5.35,23,2
SPARCS,5.185,5.02,5.35,24,1
SPARCS,5.185,5.02,5.35,27,2
SPARCS,5.185,5.02,5.35,35,1
SPARCS,5.185,5.02,5.35,,0
SPARCS,5.475,5.35,5.6,0,6
SPARCS,5.475,5.35,5.6,11,2
SPARCS,5.475,5.35,5.6,14,1
SPARCS,5.475,5.35,5.6,15,3
SPARCS,5.475,5.35,5.6,16,2
SPARCS,5.475,5.35,5.6,17,2
SPARCS,5.475,5.35,5.6,18,3
SPARCS,5.475,5.35,5.6,21,2
SPARCS,5.475,5.35,5.6,22,1
SPARCS,5.475,5.35,5.6,23,1
SPARCS,5.475,5.35,5.6,24,1
SPARCS,5.475,5.35,5.6,25,1
SPARCS,5.475,5.35,5.6,33,1
SPARCS,5.475,5.35,5.6,34,1
SPARCS,5.475,5.35,5.6,,0
SPARCS,5.77,5.6,5.94,0,5
SPARCS,5.77,5.6,5.94,6,1
SPARCS,5.77,5.6,5.94,8,1
SPARCS,5.77,5.6,5.94,9,1
SPARCS,5.77,5.6,5.94,11,2
SPARCS,5.77,5.6,5.94,12,1
SPARCS,5.77,5.6,5.94,13,1
SPARCS,5.77,5.6,5.94,14,1
SPARCS,5.77,5.6,5.94,16,1
SPARCS,5.77,5.6,5.94,18,1
SPARCS,5.77,5.6,5.94,19,2
SPARCS,5.77,5.6,5.94,21,2
SPARCS,5.77,5.6,5.94,22,1
SPARCS,5.77,5.6,5.94,24,1
SPARCS,5.77,5.6,5.94,25,1
SPARCS,5.77,5.6,5.94,26,2
SPARCS,5.77,5.6,5.94,27,1
SPARCS,5.77,5.6,5.94,28,1
SPARCS,5.77,5.6,5.94,30,1
SPARCS,5.77,5.6,5.94,39,1
SPARCS,5.77,5.6,5.94,,0
SPARCS,6.085,5.94,6.23,0,3
SPARCS,6.085,5.94,6.23,3,1
SPARCS,6.085,5.94,6.23,4,1
SPARCS,6.085,5.94,6.23,5,1
SPARCS,6.085,5.94,6.23,6,1
SPARCS,6.085,5.94,6.23,7,1
SPARCS,6.085,5.94,6.23,9,1
SPARCS,6.085,5.94,6.23,12,2
SPARCS,6.085,5.94,6.23,13,1
SPARCS,6.085,5.94,6.23,15,1
SPARCS,6.085,5.94,6.23,16,1
SPARCS,6.085,5.94,6.23,18,2
SPARCS,6.085,5.94,6.23,20,1
SPARCS,6.085,5.94,6.23,21,1
SPARCS,6.085,5.94,6.23,25,1
SPARCS,6.085,5.94,6.23,31,1
SPARCS,6.085,5.94,6.23,33,1
SPARCS,6.085,5.94,6.23,34,1
SPARCS,6.085,5.94,6.23,35,1
SPARCS,6.085,5.94,6.23,39,1
SPARCS,6.085,5.94,6.23,,0
SPARCS,6.395,6.23,6.56,0,4
SPARCS,6.395,6.23,6.56,1,1
SPARCS,6.395,6.23,6.56,5,1
SPARCS,6.395,6.23,6.56,8,1
SPARCS,6.395,6.23,6.56,9,1
SPARCS,6.395,6.23,6.56,11,1
SPARCS,6.395,6.23,6.56,13,2
SPARCS,6.395,6.23,6.56,15,1
SPARCS,6.395,6.23,6.56,16,2
SPARCS,6.395,6.23,6.56,19,1
SPARCS,6.395,6.23,6.56,20,1
SPARCS,6.395,6.23,6.56,21,2
SPARCS,6.395,6.23,6.56,23,1
SPARCS,6.395,6.23,6.56,27,4
SPARCS,6.395,6.23,6.56,28,1
SPARCS,6.395,6.23,6.56,29,1
SPARCS,6.395,6.23,6.56,30,2
SPARCS,6.395,6.23,6.56,31,2
SPARCS,6.395,6.23,6.56,32,1
SPARCS,6.395,6.23,6.56,36,1
SPARCS,6.395,6.23,6.56,42,1
SPARCS,6.395,6.23,6.56,,0
SPARCS,6.755,6.56,6.95,0,4
SPARCS,6.755,6.56,6.95,5,1
SPARCS,6.755,6.56,6.95,14,3
SPARCS,6.755,6.56,6.95,19,1
SPARCS,6.755,6.56,6.95,22,1
SPARCS,6.755,6.56,6.95,24,1
SPARCS,6.755,6.56,6.95,26,2
SPARCS,6.755,6.56,6.95,27,1
SPARCS,6.755,6.56,6.95,28,2
SPARCS,6.755,6.56,6.95,29,1
SPARCS,6.755,6.56,6.95,30,1
SPARCS,6.755,6.56,6.95,31,1
SPARCS,6.755,6.56,6.95,32,1
SPARCS,6.755,6.56,6.95,34,1
SPARCS,6.755,6.56,6.95,37,1
SPARCS,6.755,6.56,6.95,41,1
SPARCS,6.755,6.56,6.95,,0
SPARCS,7.185,6.95,7.42,0,2
SPARCS,7.185,6.95,7.42,2,1
SPARCS,7.185,6.95,7.42,10,3
SPARCS,7.185,6.95,7.42,11,1
SPARCS,7.185,6.95,7.42,12,1
SPARCS,7.185,6.95,7.42,13,1
SPARCS,7.185,6.95,7.42,14,1
SPARCS,7.185,6.95,7.42,16,1
SPARCS,7.185,6.95,7.42,17,3
SPARCS,7.185,6.95,7.42,21,2
SPARCS,7.185,6.95,7.42,28,1
SPARCS,7.185,6.95,7.42,30,1
SPARCS,7.185,6.95,7.42,,0
SPARCS,7.61,7.42,7.8,0,2
SPARCS,7.61,7.42,7.8,5,1
SPARCS,7.61,7.42,7.8,7,1
SPARCS,7.61,7.42,7.8,12,1
SPARCS,7.61,7.42,7.8,13,1
SPARCS,7.61,7.42,7.8,14,1
SPARCS,7.61,7.42,7.8,18,1
SPARCS,7.61,7.42,7.8,19,1
SPARCS,7.61,7.42,7.8,20,1
SPARCS,7.61,7.42,7.8,27,2
SPARCS,7.61,7.42,7.8,30,1
SPARCS,7.61,7.42,7.8,31,1
SPARCS,7.61,7.42,7.8,34,1
SPARCS,7.61,7.42,7.8,39,1
SPARCS,7.61,7.42,7.8,,0
SPARCS,8.04,7.8,8.28,0,4
SPARCS,8.04,7.8,8.28,2,1
SPARCS,8.04,7.8,8.28,7,1
SPARCS,8.04,7.8,8.28,9,1
SPARCS,8.04,7.8,8.28,12,1
SPARCS,8.04,7.8,8.28,15,1
SPARCS,8.04,7.8,8.28,17,1
SPARCS,8.04,7.8,8.28,20,1
SPARCS,8.04,7.8,8.28,21,1
SPARCS,8.04,7.8,8.28,22,1
SPARCS,8.04,7.8,8.28,23,1
SPARCS,8.04,7.8,8.28,24,1
SPARCS,8.04,7.8,8.28,25,1
SPARCS,8.04,7.8,8.28,26,2
SPARCS,8.04,7.8,8.28,28,1
SPARCS,8.04,7.8,8.28,31,1
SPARCS,8.04,7.8,8.28,33,1
SPARCS,8.04,7.8,8.28,,0
SPARCS,8.64,8.28,9,0,6
SPARCS,8.64,8.28,9,10,1
SPARCS,8.64,8.28,9,11,1
SPARCS,8.64,8.28,9,13,1
SPARCS,8.64,8.28,9,14,3
SPARCS,8.64,8.28,9,15,1
SPARCS,8.64,8.28,9,19,1
SPARCS,8.64,8.28,9,25,1
SPARCS,8.64,8.28,9,26,1
SPARCS,8.64,8.28,9,30,1
SPARCS,8.64,8.28,9,31,1
SPARCS,8.64,8.28,9,34,1
SPARCS,8.64,8.28,9,,0
SPARCS,9.55,9,10.1,0,3
SPARCS,9.55,9,10.1,6,1
SPARCS,9.55,9,10.1,11,1
SPARCS,9.55,9,10.1,15,1
SPARCS,9.55,9,10.1,16,1
SPARCS,9.55,9,10.1,17,1
SPARCS,9.55,9,10.1,21,1
SPARCS,9.55,9,10.1,26,1
SPARCS,9.55,9,10.1,28,1
SPARCS,9.55,9,10.1,30,1
SPARCS,9.55,9,10.1,31,1
SPARCS,9.55,9,10.1,45,1
SPARCS,9.55,9,10.1,,0
SPARCS,10.95,10.1,11.8,0,4
SPARCS,10.95,10.1,11.8,9,3
SPARCS,10.95,10.1,11.8,13,1
SPARCS,10.95,10.1,11.8,15,1
SPARCS,10.95,10.1,11.8,19,1
SPARCS,10.95,10.1,11.8,20,1
SPARCS,10.95,10.1,11.8,23,1
SPARCS,10.95,10.1,11.8,25,1
SPARCS,10.95,10.1,11.8,27,1
SPARCS,10.95,10.1,11.8,,0
SPARCS,30.65,11.8,49.5,0,1
SPARCS,30.65,11.8,49.5,10,1
SPARCS,30.65,11.8,49.5,15,1
SPARCS,30.65,11.8,49.5,18,1
SPARCS,30.65,11.8,49.5,25,2
SPARCS,30.65,11.8,49.5,29,1
SPARCS,30.65,11.8,49.5,32,2
SPARCS,30.65,11.8,49.5,,0
SPARCS,,,,0,1
SPARCS,,,,7,1
SPARCS,,,,9,1
SPARCS,,,,11,3
SPARCS,,,,12,4
SPARCS,,,,15,1
SPARCS,,,,16,2
SPARCS,,,,18,1
SPARCS,,,,19,1
SPARCS,,,,20,3
SPARCS,,,,22,1
SPARCS,,,,23,1
SPARCS,,,,24,1
SPARCS,,,,25,3
SPARCS,,,,26,1
SPARCS,,,,28,1
SPARCS,,,,29,1
SPARCS,,,,30,1
SPARCS,,,,31,1
SPARCS,,,,34,1
SPARCS,,,,36,1
SPARCS,,,,,0
